class,value
mm,4.193430638
mm,3.472445275
mm,3.317112952
mm,3.911606251
mm,3.948199941
mm,4.188715899
mm,3.854254804
mm,3.526732954
mm,3.413000119
mm,3.435008449
mm,3.140364602
mm,3.850218991
mm,3.437457101
mm,3.702181018
mm,3.547656757
mm,3.774907278
mm,3.362847393
mm,3.344187505
mm,3.798185987
mm,3.967101032
mm,3.439687667
mm,4.578071639
mm,3.679201828
mm,3.599190376
mm,3.611056578
mm,3.405779622
mm,3.333820555
mm,4.26167129
mm,3.687095015
mm,4.080621948
mm,2.142602589
mm,2.695582034
mm,1.889535246
mm,1.571191222
mm,1.678398263
mm,1.947895349
mm,1.824612288
mm,1.64883987
mm,2.25475833
mm,1.636676263
mm,1.67303866
mm,1.621341817
mm,1.943761865
mm,1.564462829
mm,2.211613798
mm,2.048733757
mm,2.077924784
mm,2.457941799
mm,1.870185278
mm,2.023929858
mm,2.227584907
mm,2.097240012
mm,2.248212234
mm,1.827818001
mm,2.058898944
mm,2.464058345
mm,1.938714033
mm,1.752828064
mm,1.559503746
mm,1.795132158
mm,1.687634041
mm,2.231946556
mm,1.945514537
mm,2.005939598
mm,2.406516916
mm,2.241951702
mm,1.623073372
mm,1.896607886
mm,1.945736441
mm,2.43032208
mm,1.536925386
mm,2.123649255
mm,1.633084677
mm,2.221642089
mm,2.420794678
mm,2.348628763
mm,1.982468337
mm,1.835851262
mm,1.600928374
mm,1.617159429
mm,4.021750277
mm,4.070405505
mm,3.793210522
mm,3.787790879
mm,3.74859201
mm,4.29085998
mm,3.437049482
mm,2.999997113
mm,3.788787915
mm,3.929036323
mm,4.282026244
mm,3.999047741
mm,3.99553986
mm,3.724674177
mm,3.722833706
mm,3.977902511
mm,3.446474244
mm,3.645968005
mm,4.021653491
mm,3.833657616
mm,3.71409118
mm,3.842847856
mm,4.104291652
mm,3.291554522
mm,3.818219375
mm,4.576820113
mm,3.674920345
mm,3.844239087
mm,3.7630166
mm,3.72174283
mm,4.374329717
mm,3.895959437
mm,3.601998312
mm,3.835193482
mm,3.494172828
mm,2.960921052
mm,3.866996226
mm,4.072940579
mm,3.426833118
mm,3.59422802
mm,3.817689982
mm,3.63602444
mm,3.999471031
mm,3.428451357
mm,3.607092116
mm,4.03785112
mm,3.287846324
mm,3.749314779
mm,3.961040847
mm,3.735602873
mm,2.142374967
mm,2.663517396
mm,1.927064104
mm,1.901858887
mm,1.886800028
mm,2.294170381
mm,1.803552616
mm,1.497527095
mm,2.172877203
mm,2.241164109
mm,1.535012703
mm,1.386821059
mm,1.735001712
mm,2.095545256
mm,2.390363416
mm,1.518667031
mm,1.945988296
mm,1.7532319
mm,2.046917166
mm,2.085810587
mm,1.820671241
mm,1.849168762
mm,1.983169168
mm,1.933456723
mm,2.127401001
mm,1.761744496
mm,1.471330721
mm,2.05091867
mm,2.372435836
mm,1.976329606
mm,1.538473889
mm,1.842652643
mm,2.698950495
mm,2.254940833
mm,1.603117777
mm,2.17621933
mm,2.227223434
mm,1.521497274
mm,1.96806106
mm,2.451179534
mm,1.554173128
mm,2.24684248
mm,2.282629687
mm,1.37459462
mm,1.84813818
mm,1.737855867
mm,1.651399557
mm,1.713128292
mm,1.799635533
mm,1.72855845
mm,3.566066569
mm,3.770228235
mm,3.946071077
mm,3.949586054
mm,4.043399507
mm,4.228862129
mm,3.876245913
mm,3.441095625
mm,3.478465399
mm,3.878373006
mm,3.555159226
mm,4.640599317
mm,3.445575556
mm,3.761164864
mm,3.297293247
mm,3.820595249
mm,3.274835575
mm,3.770063601
mm,4.069368837
mm,3.657000834
mm,3.566695145
mm,3.517010449
mm,3.787517854
mm,3.915139986
mm,3.463411311
mm,3.782861752
mm,4.05481481
mm,3.446541915
mm,3.747554198
mm,4.126100301
mm,3.675088756
mm,3.492722289
mm,3.673716817
mm,3.781452639
mm,3.805670471
mm,3.677451119
mm,3.442554669
mm,3.637145718
mm,3.977290311
mm,3.862255463
mm,4.009631346
mm,3.445248545
mm,3.689547765
mm,3.793919156
mm,3.749032509
mm,3.847677956
mm,4.047797205
mm,3.871135403
mm,4.099032625
mm,3.630834401
mm,1.975001568
mm,2.056466969
mm,1.529857398
mm,1.863309712
mm,2.073119305
mm,1.630409383
mm,1.537406668
mm,2.168406065
mm,1.656941762
mm,2.113649821
mm,2.283972599
mm,2.162535139
mm,1.574858151
mm,2.327754122
mm,2.282482129
mm,2.180437048
mm,1.338655008
mm,2.04840982
mm,2.192861233
mm,2.144439714
mm,1.63516224
mm,1.900044989
mm,2.137333184
mm,1.572792876
mm,1.715983269
mm,1.870689996
mm,2.351578286
mm,2.479091676
mm,2.013679139
mm,2.272218852
mm,2.028637575
mm,2.03108224
mm,1.612700108
mm,1.224654057
mm,1.85393768
mm,2.263577057
mm,1.7488155
mm,1.607118825
mm,2.030964676
mm,1.493042799
mm,1.566271157
mm,1.887852735
mm,2.154760374
mm,2.164932046
mm,2.190995196
mm,1.438353961
mm,2.003827167
mm,1.991556526
mm,2.102883664
mm,2.590021846
mm,3.836482606
mm,3.849913716
mm,4.04072297
mm,3.747490873
mm,3.673057076
mm,4.090040958
mm,3.93524466
mm,3.917455739
mm,4.00893707
mm,4.21376409
mm,4.11641431
mm,3.356165836
mm,3.602390018
mm,3.669687939
mm,3.633874858
mm,3.730877497
mm,3.898994556
mm,3.831132385
mm,4.019042755
mm,4.137467031
mm,4.456955575
mm,3.769982735
mm,3.68540411
mm,3.04635519
mm,4.21125249
mm,3.870608293
mm,4.054731219
mm,4.041047723
mm,3.476886234
mm,3.483272434
mm,4.067769763
mm,3.701084182
mm,3.73215457
mm,3.37048553
mm,3.747896661
mm,3.756665502
mm,3.643768896
mm,3.740447817
mm,3.767917839
mm,3.860180207
mm,3.75745567
mm,4.191781739
mm,3.897658783
mm,3.947752868
mm,4.099586775
mm,3.923022465
mm,3.256910693
mm,3.643825323
mm,3.834099711
mm,3.46094818
mm,1.948884749
mm,2.299924761
mm,2.496348966
mm,2.089042352
mm,1.573374048
mm,1.169037078
mm,2.051063578
mm,2.171689184
mm,2.225629773
mm,1.725948715
mm,1.898735493
mm,2.143408152
mm,2.816890401
mm,1.784739593
mm,2.202395294
mm,1.951521451
mm,1.868019997
mm,1.649275699
mm,1.59072641
mm,2.260068498
mm,1.769705842
mm,2.340630626
mm,2.277434832
mm,1.622037716
mm,1.934887597
mm,1.013914671
mm,1.934057159
mm,2.470506245
mm,1.772284685
mm,1.938164923
mm,2.34850297
mm,1.7984898
mm,1.522749767
mm,2.042062368
mm,1.574021653
mm,1.964806686
mm,2.662688806
mm,1.817350702
mm,1.800522758
mm,1.981243518
mm,1.564470431
mm,2.319577713
mm,2.004590177
mm,1.679951782
mm,1.900470968
mm,2.440686439
mm,2.651945882
mm,2.236428187
mm,1.748466137
mm,1.612811936
mm,3.726057059
mm,3.518143618
mm,3.312082669
mm,4.213589072
mm,3.379103139
mm,3.887499235
mm,4.130059058
mm,4.37902988
mm,3.377360725
mm,3.463238388
mm,3.957766467
mm,3.813597298
mm,4.333207083
mm,3.251622198
mm,3.087463943
mm,4.134142221
mm,3.771696034
mm,3.363961168
mm,3.809778312
mm,4.478757615
mm,3.816922182
mm,3.738338189
mm,3.858207478
mm,4.127195643
mm,3.749781304
mm,3.845684789
mm,3.225731794
mm,3.715759807
mm,3.850838539
mm,3.683056664
mm,3.9768913
mm,4.088124488
mm,3.991840484
mm,4.155837985
mm,3.721860242
mm,3.985453608
mm,4.229877834
mm,3.542387312
mm,4.11022282
mm,3.530432334
mm,3.881150341
mm,3.245697339
mm,4.181669045
mm,3.436295566
mm,3.371487445
mm,4.090116668
mm,3.741573735
mm,3.341588448
mm,3.651253762
mm,3.617021754
mm,1.737012768
mm,1.742019537
mm,1.719207682
mm,2.077887345
mm,1.745282871
mm,2.057384741
mm,1.970046691
mm,2.162973132
mm,1.783626687
mm,1.976529129
mm,1.480475564
mm,1.968263961
mm,2.137818003
mm,1.745192478
mm,2.643123395
mm,1.992425087
mm,2.421401607
mm,2.158601421
mm,1.507972579
mm,2.136242046
mm,1.818348342
mm,1.727751828
mm,2.060248047
mm,1.961368597
mm,2.280966695
mm,1.701615606
mm,1.711138692
mm,1.974311577
mm,1.823149362
mm,1.719545709
mm,1.426968541
mm,1.882476502
mm,2.497418995
mm,1.565091213
mm,2.045113312
mm,1.989363446
mm,1.917446928
mm,1.606551626
mm,1.879907884
mm,1.627944309
mm,1.96378718
mm,1.837688754
mm,1.189921468
mm,2.164192271
mm,1.460503131
mm,1.46310084
mm,1.205026343
mm,2.00854446
mm,1.328002313
mm,2.054884747
mm,3.680263416
mm,3.47257958
mm,3.963376075
mm,3.685498798
mm,3.908723805
mm,3.51984656
mm,3.521950131
mm,3.925865104
mm,3.574988384
mm,3.704582357
mm,3.420527006
mm,3.32990721
mm,4.25340703
mm,3.832486958
mm,3.868263535
mm,3.910123336
mm,3.520330274
mm,3.973840942
mm,3.312154906
mm,3.961683359
mm,3.573384095
mm,3.396475447
mm,4.385859605
mm,3.646662582
mm,3.560387483
mm,3.64080887
mm,3.706619821
mm,3.649799252
mm,3.997031738
mm,4.312840485
mm,3.996999556
mm,3.919172645
mm,4.161586545
mm,3.490449106
mm,3.780243234
mm,3.327349959
mm,3.911908211
mm,3.291857554
mm,3.691349035
mm,3.969155679
mm,3.465869873
mm,4.09113857
mm,3.521231969
mm,3.974455842
mm,3.354225348
mm,4.186449675
mm,3.991718957
mm,4.024167758
mm,4.015335349
mm,3.448934112
mm,1.750944316
mm,2.106156172
mm,1.823792147
mm,2.256603215
mm,2.027734853
mm,2.093499946
mm,1.891453694
mm,1.847987698
mm,1.318094369
mm,2.04015707
mm,1.828553006
mm,1.865503689
mm,1.787320882
mm,1.626313405
mm,2.412638993
mm,1.860025422
mm,1.997456832
mm,1.451910587
mm,1.823721045
mm,1.669277356
mm,1.760805311
mm,2.275452138
mm,1.146931268
mm,2.055808794
mm,1.462843786
mm,1.755541718
mm,1.78732902
mm,2.097457392
mm,1.937223097
mm,1.563388618
mm,1.545440957
mm,1.626142915
mm,2.103205528
mm,1.743229757
mm,1.569613519
mm,2.163528923
mm,1.945863337
mm,2.087323521
mm,2.314375526
mm,2.183360152
mm,2.079279304
mm,1.522102016
mm,1.91610919
mm,1.652908701
mm,1.757372255
mm,1.834271855
mm,1.863812975
mm,1.300580495
mm,1.443378436
mm,1.656208374
mm,3.787585521
mm,3.052524134
mm,3.892521463
mm,3.631015053
mm,3.788172348
mm,2.933018699
mm,4.167730229
mm,3.748364516
mm,3.573376567
mm,3.807769323
mm,3.664022294
mm,4.148117065
mm,3.795447263
mm,4.521251244
mm,3.963028883
mm,3.399689686
mm,3.905609579
mm,4.068650302
mm,3.208372394
mm,3.918422233
mm,3.975256562
mm,3.993662976
mm,4.115535981
mm,3.649949
mm,3.641909293
mm,3.853171246
mm,3.418204161
mm,3.890952756
mm,3.356507501
mm,4.045509633
mm,3.887097207
mm,4.06820678
mm,4.056339931
mm,3.556986878
mm,4.033814821
mm,3.915966422
mm,4.040522897
mm,4.190047901
mm,3.726772425
mm,3.430805212
mm,4.006484273
mm,3.590598864
mm,3.810770736
mm,3.542618146
mm,3.723324862
mm,3.691195201
mm,3.820851473
mm,3.942019685
mm,4.078391847
mm,4.300447906
mm,2.459725774
mm,1.922748047
mm,1.975999495
mm,2.021644125
mm,1.199895687
mm,2.450388066
mm,1.692909604
mm,1.610979224
mm,2.026943907
mm,1.758154592
mm,1.894753044
mm,2.096462876
mm,1.865249384
mm,2.327960524
mm,2.324984068
mm,2.124896896
mm,1.610587271
mm,1.777200685
mm,2.146513999
mm,1.626392198
mm,1.769984678
mm,1.589697827
mm,2.328247171
mm,1.91694318
mm,1.412614433
mm,2.228278811
mm,2.485745478
mm,1.54749071
mm,2.004947023
mm,1.861561198
mm,2.101087477
mm,1.44990021
mm,2.207759563
mm,1.361675081
mm,1.318319479
mm,2.0748403
mm,1.606108539
mm,2.013226554
mm,2.085996634
mm,1.792706438
mm,2.463218494
mm,1.71345698
mm,1.931939342
mm,1.699536462
mm,1.898711826
mm,2.343656198
mm,2.120862192
mm,1.857965772
mm,1.089282807
mm,2.194693885
mm,3.687015309
mm,3.486902086
mm,3.810855226
mm,3.343711998
mm,3.472777431
mm,3.297582683
mm,4.127512973
mm,3.618016626
mm,3.720873026
mm,3.865291964
mm,4.051668451
mm,4.195903418
mm,3.341288818
mm,4.341659974
mm,3.389876751
mm,3.792081187
mm,4.002790315
mm,4.011838206
mm,3.711542142
mm,3.60909414
mm,3.598919998
mm,4.226119201
mm,3.516753303
mm,4.20337753
mm,3.886061353
mm,4.139172256
mm,3.797577645
mm,3.623089302
mm,3.866758797
mm,4.490360348
mm,3.775840507
mm,3.583643965
mm,3.819915941
mm,3.978668516
mm,3.8213358
mm,3.775165168
mm,3.298448834
mm,3.822833294
mm,3.59311083
mm,4.341152337
mm,4.044087713
mm,3.993158145
mm,3.598448598
mm,3.96051738
mm,3.890967505
mm,4.153738529
mm,3.710318914
mm,3.857860574
mm,3.579983019
mm,3.579392105
mm,1.718039492
mm,1.727371377
mm,1.974443071
mm,1.969466324
mm,2.33686793
mm,1.570735393
mm,1.813583118
mm,1.551957372
mm,1.418649482
mm,1.753804467
mm,2.042720941
mm,1.82893584
mm,1.854521918
mm,1.664360205
mm,2.220067508
mm,1.963133203
mm,2.05436857
mm,1.885053655
mm,2.064738578
mm,1.104122941
mm,1.337883055
mm,2.020060074
mm,1.564629814
mm,2.032073234
mm,1.868370041
mm,2.245270568
mm,1.815780506
mm,2.115176827
mm,2.09924996
mm,1.818638082
mm,1.54995405
mm,2.162075674
mm,2.227271146
mm,2.251108098
mm,1.735109101
mm,1.27728542
mm,1.79633616
mm,1.52783824
mm,1.606003972
mm,1.953282171
mm,2.070812973
mm,2.026828828
mm,1.673612315
mm,2.283886219
mm,1.440868493
mm,1.726641958
mm,2.043803238
mm,2.23541525
mm,1.70666557
mm,2.509729967
mm,3.56551488
mm,4.250635261
mm,3.765803661
mm,3.593959881
mm,4.119808852
mm,4.0456088
mm,4.255121035
mm,3.491737656
mm,3.345678025
mm,3.784525262
mm,3.915510601
mm,3.430827494
mm,3.851279446
mm,3.52767077
mm,3.832610166
mm,4.311558736
mm,4.137324477
mm,3.52808916
mm,2.833503583
mm,4.224314273
mm,3.942465474
mm,3.922324361
mm,3.837838596
mm,3.714492078
mm,3.951240404
mm,4.026461948
mm,4.102836563
mm,3.551291598
mm,3.44197278
mm,3.466226901
mm,3.687832857
mm,3.3357397
mm,3.302189372
mm,3.361473433
mm,4.022894374
mm,3.327339191
mm,3.616095576
mm,4.393554996
mm,3.57974034
mm,3.747231782
mm,4.248554722
mm,3.862319711
mm,3.714665893
mm,4.254511332
mm,3.837320154
mm,3.514425775
mm,3.763849615
mm,3.69429564
mm,3.495548887
mm,3.640887798
mm,1.798825258
mm,2.117265354
mm,1.802798272
mm,1.639542767
mm,2.373986667
mm,1.690824414
mm,1.841038732
mm,2.008631511
mm,2.142560421
mm,1.550351355
mm,1.9993402
mm,1.942641089
mm,1.928021842
mm,1.481100689
mm,1.968443295
mm,2.570068463
mm,1.79844608
mm,1.652086754
mm,1.392285469
mm,2.158885409
mm,2.544503542
mm,1.156714689
mm,2.176450795
mm,2.014809529
mm,1.743346991
mm,1.828683412
mm,1.861078991
mm,2.213679281
mm,1.747978966
mm,1.976359098
mm,1.484721768
mm,1.844106032
mm,2.136467984
mm,1.786465303
mm,1.932516684
mm,1.761134467
mm,1.535305841
mm,2.201055199
mm,1.48732038
mm,1.626598804
mm,1.793929239
mm,1.946061753
mm,2.271527435
mm,2.018412943
mm,2.450953403
mm,1.539622981
mm,1.889837577
mm,1.865791069
mm,1.993379268
mm,2.044611742
mm,4.53029774
mm,3.876626869
mm,3.315652986
mm,3.308324629
mm,4.181319599
mm,3.864263324
mm,4.216478671
mm,3.696183835
mm,3.098337214
mm,3.975050478
mm,3.785723934
mm,3.645612699
mm,3.26075899
mm,3.461974404
mm,3.569474527
mm,4.18895502
mm,4.122675464
mm,3.352168873
mm,3.990188916
mm,4.075438904
mm,4.138024689
mm,3.40505469
mm,3.776526974
mm,3.957638069
mm,4.238618561
mm,4.086238151
mm,3.701474024
mm,4.087031972
mm,3.583371672
mm,3.389626713
mm,2.963637359
mm,3.807300204
mm,4.165882799
mm,3.516823703
mm,3.700744052
mm,3.947371532
mm,3.956275453
mm,4.061235275
mm,3.748641511
mm,4.177116565
mm,3.800203687
mm,3.709207397
mm,3.812379779
mm,3.477268837
mm,3.915363042
mm,3.950418602
mm,3.892274882
mm,3.325332325
mm,4.432621512
mm,3.624257298
mm,1.688561224
mm,1.760312929
mm,1.768978769
mm,2.223625908
mm,1.566308312
mm,1.717978175
mm,2.46620053
mm,1.690410205
mm,2.151215012
mm,1.818872682
mm,2.338735652
mm,2.126378423
mm,1.559365485
mm,1.904115693
mm,2.400462484
mm,1.977630994
mm,2.181467311
mm,1.802605487
mm,1.917069664
mm,2.21470965
mm,2.368848982
mm,2.017201711
mm,1.731914416
mm,1.725929335
mm,2.047201857
mm,2.412615143
mm,2.321867209
mm,1.527295277
mm,1.476580144
mm,2.434418679
mm,2.093191751
mm,1.595837945
mm,1.93200569
mm,2.552217201
mm,2.061674428
mm,2.042573386
mm,2.002660637
mm,2.156096918
mm,2.041860916
mm,1.742991667
mm,2.077451823
mm,2.268787969
mm,2.310107012
mm,2.236989911
mm,1.924855301
mm,1.651103064
mm,1.705281758
mm,2.058549551
mm,2.160540355
mm,1.88732539
mm,2.933115591
mm,3.674039262
mm,3.580091165
mm,4.259101297
mm,3.99341263
mm,3.889052697
mm,3.523450371
mm,4.788051337
mm,4.338118222
mm,3.733060912
mm,3.930324308
mm,3.764164541
mm,3.51128002
mm,3.922567848
mm,4.377868655
mm,3.717463518
mm,3.884810707
mm,3.500816139
mm,3.442922264
mm,3.724173143
mm,3.707446521
mm,3.783765251
mm,4.314707642
mm,3.924293276
mm,3.79642407
mm,4.066895484
mm,3.755405807
mm,4.464150007
mm,3.894774084
mm,4.163308543
mm,3.675573895
mm,3.808368049
mm,4.114536141
mm,3.431249631
mm,3.631086766
mm,4.080944363
mm,3.353942061
mm,3.442579175
mm,3.794241509
mm,3.397513938
mm,3.814337268
mm,3.410589231
mm,3.479431546
mm,4.550225384
mm,3.802661474
mm,3.943986972
mm,4.154891573
mm,3.613349762
mm,3.883156488
mm,3.58720829
mm,1.182082613
mm,2.172569851
mm,1.654923933
mm,2.417957297
mm,2.296662624
mm,1.803150403
mm,1.958220132
mm,2.085215355
mm,2.196609647
mm,2.162021133
mm,1.635882108
mm,1.610401165
mm,1.928595332
mm,1.841704482
mm,1.830759256
mm,2.151454729
mm,1.872283536
mm,2.188761242
mm,1.70091765
mm,2.184592482
mm,2.49928311
mm,1.698435644
mm,1.186698758
mm,1.603828662
mm,1.536564489
mm,2.043731364
mm,1.843142394
mm,2.347676555
mm,1.770203845
mm,2.460509775
mm,1.583409007
mm,2.03829911
mm,2.090321575
mm,1.508799235
mm,1.575757226
mm,2.593505695
mm,1.90490101
mm,1.826182212
mm,2.229185104
mm,2.053446667
mm,1.793720784
mm,1.913416034
mm,1.208961605
mm,1.587912325
mm,1.349521894
mm,2.126759067
mm,1.61681443
mm,2.45468028
mm,1.0039779
mm,1.797225594
mm,3.837556817
mm,3.82735747
mm,3.518258049
mm,4.074647015
mm,3.733336611
mm,3.629128293
mm,3.839924508
mm,3.446771856
mm,3.465248693
mm,3.970392863
mm,3.781426687
mm,3.864409004
mm,3.903842135
mm,4.263570387
mm,4.127310298
mm,3.739236882
mm,3.468190186
mm,4.163724792
mm,3.841120902
mm,3.634103646
mm,4.16910724
mm,3.550671205
mm,4.249933779
mm,3.540480393
mm,3.81466769
mm,3.918621932
mm,3.500226748
mm,3.747998924
mm,3.855677712
mm,2.829398733
mm,3.407729314
mm,3.765555721
mm,3.334011901
mm,3.562139758
mm,3.535374073
mm,3.909787138
mm,3.17342424
mm,3.72790003
mm,3.570064347
mm,3.85289249
mm,3.628990141
mm,3.871708617
mm,3.954826449
mm,3.931046525
mm,3.671483466
mm,3.936468696
mm,4.227345898
mm,3.394232307
mm,2.976385987
mm,4.090393465
mm,1.267674689
mm,2.10315805
mm,2.349888414
mm,1.631206575
mm,1.685870981
mm,2.015469321
mm,1.944148642
mm,2.215661025
mm,2.402841307
mm,2.046275434
mm,1.895514532
mm,2.050391888
mm,2.044243082
mm,2.159917398
mm,1.358095349
mm,1.545064853
mm,2.260236861
mm,1.386728947
mm,1.738856259
mm,2.011734945
mm,2.289782596
mm,1.894191147
mm,1.90447667
mm,1.617190364
mm,1.988111202
mm,1.553360268
mm,1.831466503
mm,1.975196357
mm,1.850821107
mm,1.809115583
mm,2.503260133
mm,2.150098032
mm,1.872258979
mm,2.092711596
mm,1.598011093
mm,1.959084329
mm,1.420357029
mm,2.114206604
mm,2.290537664
mm,2.379054645
mm,2.242970007
mm,1.767383363
mm,1.483032296
mm,1.943071208
mm,1.94584631
mm,1.739921226
mm,1.845175445
mm,1.659431396
mm,1.59227219
mm,1.733661022
mm,3.692394285
mm,4.034504615
mm,3.488033111
mm,3.273859826
mm,4.221044933
mm,3.516543324
mm,3.782977168
mm,4.139621192
mm,3.631084289
mm,4.072510786
mm,4.332197697
mm,3.353172258
mm,4.527807215
mm,4.228907823
mm,4.029626948
mm,3.589718567
mm,3.515762009
mm,3.491626044
mm,3.671432449
mm,4.171051896
mm,4.276308179
mm,3.461035164
mm,4.147952812
mm,3.905736993
mm,3.655267819
mm,3.88844163
mm,3.994835745
mm,3.99252448
mm,3.682061929
mm,3.772490565
mm,3.266535276
mm,3.91527527
mm,3.875826303
mm,3.791229043
mm,4.166691044
mm,3.490302129
mm,3.546576709
mm,3.524219577
mm,3.401549114
mm,4.12265942
mm,3.987027193
mm,3.896086891
mm,3.823558928
mm,4.067011473
mm,3.934985637
mm,3.419975785
mm,4.019199406
mm,3.281295496
mm,3.911634236
mm,3.394530459
mm,2.403863647
mm,2.212414086
mm,1.881589144
mm,1.246928856
mm,1.465737956
mm,1.846986886
mm,1.643338503
mm,1.911209702
mm,2.53868625
mm,1.75875878
mm,2.151555879
mm,1.97514437
mm,1.53872048
mm,1.924495237
mm,1.928819937
mm,2.159223594
mm,1.797519659
mm,2.31178806
mm,1.960994608
mm,2.322085139
mm,2.250924611
mm,2.082168323
mm,1.554478901
mm,1.741339727
mm,1.982291418
mm,2.022197937
mm,2.131145329
mm,1.600128471
mm,1.729619353
mm,1.75626795
mm,2.17780467
mm,2.113456806
mm,1.810782592
mm,1.607544458
mm,1.592249865
mm,1.733962822
mm,2.318968975
mm,1.492388044
mm,2.361738069
mm,1.981984718
mm,1.423663375
mm,1.957248134
mm,1.748517795
mm,1.332151528
mm,1.808115905
mm,2.067809441
mm,2.239815607
mm,1.154957577
mm,1.957356911
mm,1.988119926
mm,3.666510299
mm,4.119732672
mm,3.528811564
mm,3.498485397
mm,4.229356421
mm,4.006617633
mm,4.126577473
mm,3.959749492
mm,3.734195883
mm,3.762680075
mm,3.653300157
mm,3.808292582
mm,4.611705793
mm,3.780886358
mm,3.99177911
mm,3.547704171
mm,3.887632588
mm,4.112250253
mm,3.792155781
mm,3.056514297
mm,3.984537554
mm,3.729752608
mm,3.615709079
mm,4.193998478
mm,3.957010825
mm,3.612529808
mm,3.645654514
mm,3.435028373
mm,3.813983102
mm,3.938466278
mm,3.842388148
mm,3.893806493
mm,4.128416287
mm,3.737997025
mm,3.940422006
mm,3.506867779
mm,3.392960892
mm,4.133950436
mm,4.049199733
mm,4.169697107
mm,4.183773724
mm,3.744824104
mm,4.124864358
mm,3.729495056
mm,4.125777054
mm,4.202575969
mm,4.471066925
mm,3.836815686
mm,3.797627073
mm,3.617199604
mm,1.288092347
mm,1.951163785
mm,2.254058254
mm,1.74945588
mm,2.31005636
mm,1.906311816
mm,1.915837923
mm,2.230747066
mm,1.682435502
mm,1.372160351
mm,2.211560365
mm,1.87599539
mm,1.685239003
mm,1.462890332
mm,1.909182142
mm,2.280847469
mm,2.135431199
mm,1.757562722
mm,2.145308765
mm,1.929489614
mm,2.126575835
mm,1.581811729
mm,2.355183048
mm,2.088292129
mm,1.54787764
mm,2.110972752
mm,1.427681029
mm,2.03923664
mm,1.989178229
mm,2.118788783
mm,1.838465535
mm,1.822358178
mm,2.079225969
mm,2.007269634
mm,1.854965501
mm,1.929981088
mm,1.486991746
mm,1.593711
mm,1.862041465
mm,1.366744894
mm,1.861885997
mm,1.95774832
mm,2.049794548
mm,2.044776842
mm,2.04377726
mm,1.902305796
mm,2.53847687
mm,2.017831053
mm,1.494815076
mm,1.740788428
mm,3.036027437
mm,3.515508954
mm,3.607907951
mm,3.478644579
mm,3.569653006
mm,4.111711249
mm,3.880732831
mm,3.606444657
mm,3.932915492
mm,3.448604076
mm,3.990576218
mm,3.270527232
mm,3.579284583
mm,3.618778613
mm,3.35965373
mm,4.032816812
mm,3.85837977
mm,3.640066071
mm,3.384214222
mm,3.925367993
mm,3.860411196
mm,4.437595312
mm,3.668716758
mm,3.543272705
mm,4.248518312
mm,3.305961771
mm,3.860071488
mm,3.319058924
mm,4.097543827
mm,3.946232846
mm,3.382887984
mm,3.773856467
mm,3.89587605
mm,3.314538619
mm,3.491006955
mm,3.422923827
mm,3.699258097
mm,4.060698475
mm,3.843961571
mm,3.299801068
mm,4.174276284
mm,3.36384518
mm,3.034985955
mm,3.624195558
mm,3.477556189
mm,3.745225722
mm,3.763595259
mm,3.588250624
mm,3.853955457
mm,3.81427985
mm,2.356712867
mm,2.205792156
mm,1.757350938
mm,1.489673706
mm,1.901764903
mm,1.867583514
mm,2.151664764
mm,1.988093837
mm,1.894127503
mm,1.581969009
mm,1.637931797
mm,2.045783172
mm,2.243258347
mm,1.672067945
mm,1.361370636
mm,1.627350403
mm,1.887299096
mm,0.747236548
mm,1.021810494
mm,1.859051404
mm,1.373543419
mm,1.909973972
mm,2.041001146
mm,1.422205643
mm,2.28057433
mm,1.65924289
mm,1.887750021
mm,1.603067754
mm,2.190815264
mm,2.006406539
mm,2.446051391
mm,1.79397482
mm,2.21041459
mm,2.056329338
mm,1.532907767
mm,2.24299712
mm,1.936932375
mm,2.062011102
